	SRR1171523	SRR1171525	SRR1171524	SRR1171527	SRR1171526	SRR1171528
ENSG00000139921.12	4671.08087676673	4734.52812377506	4751.70490064931	4880.16057786397	5047.46385717805	5101.73327389745
ENSG00000139926.15	14.1059387995544	11.6877880035591	22.8590698002372	8.01833736350621	14.9303801730765	11.0102150309735
ENSG00000139946.9	692.198568235277	683.735598208207	763.294156807921	587.34321187683	525.549382092291	529.491250125907
ENSG00000139971.15	59.4464563695507	75.9706220231341	70.5649546007323	70.1604519306793	63.7029554051262	77.0715052168145
ENSG00000139974.15	111.839943339324	103.242127364772	115.289221601196	121.277352623031	144.327008339739	164.152296825423
ENSG00000139977.13	864.492535001262	1045.08304398491	1055.49270121095	1073.45491453939	1155.61142539612	1227.13851163396
ENSG00000139988.9	4.03026822844411	3.8959293345197	0.993872600010314	2.00458434087655	0	0
ENSG00000139990.17	1653.4175407192	1785.30961754365	1750.20964861816	1707.90585842682	1539.81987518328	1547.43567617137
ENSG00000139998.14	209.573947879094	189.926555057835	232.566188402413	212.485940132914	200.067094319224	210.195014227676
ENSG00000140006.11	840.310925630598	1019.75950331053	943.185097409788	1009.30821563134	1023.22872119484	1086.00757350966
ENSG00000140009.18	4.03026822844411	10.7138056699292	1.98774520002063	4.0091686817531	1.99071735641019	2.00185727835882
ENSG00000140025.15	340.557665303528	313.622311428836	326.984085403393	267.61200950702	304.57975553076	338.31388004264
ENSG00000140030.5	946.105466627256	1082.09437266285	1063.44368201104	983.248619199949	914.734625270484	1030.95649835479
ENSG00000140043.11	479.60191918485	477.251343478663	463.144631604806	599.370717922089	628.071325947416	591.548825755031
ENSG00000140044.12	693.206135292388	717.824979885254	611.231649006343	677.549507216274	643.001706120493	598.555326229287
ENSG00000140057.8	13.0983717424434	4.86991166814962	8.94485340009282	6.01375302262965	6.96751074743568	5.00464319589704
ENSG00000140090.17	11.0832376282213	6.81787633540947	6.9571082000722	3.00687651131483	1.99071735641019	9.00835775261468
ENSG00000140104.13	445.344639243075	411.994527125458	383.634823603981	525.201097309657	489.716469676908	517.480106455754
ENSG00000140105.17	8435.35140213353	8192.1654081613	8271.00777728583	10077.0454815864	9465.86102973047	9676.97808358653
ENSG00000140153.17	690.183434121055	665.229933869238	713.600526807405	615.407392649101	688.788205317927	676.62776008528
ENSG00000140157.14	3755.2024218528	3539.45180041115	3797.58720463941	4651.63796300404	4364.64780392935	4897.54383150485
ENSG00000140199.11	3426.73556123461	3615.42242243428	4063.94506144217	2669.10404987713	2852.69797173581	2856.65033621803
ENSG00000140259.6	1859.96878742696	1705.443066186	1711.44861721776	1861.25656050388	1781.69203398712	1773.64554862591
ENSG00000140262.17	3442.85663414838	3856.9700411745	3954.61907544104	3667.38705163365	3634.05453412681	3826.55018758288
ENSG00000140263.13	2786.9304799691	2552.80769644403	2430.01850702522	3343.64668058209	3232.92498681016	3303.06450929205
ENSG00000140264.19	14032.3864043853	12593.5915738349	12263.3940115273	12187.8727925294	12790.3590149355	11694.8502201722
ENSG00000140265.12	1380.36686824211	1505.77668779186	1574.29419841634	1599.65830401949	1580.62958098969	1592.47746493444
ENSG00000140280.13	810.083913917267	759.706220231341	696.70469260723	901.06066122401	932.651081478176	1023.94999788054
ENSG00000140284.10	313.35335476153	314.596293762466	284.24756360295	265.607425166143	259.78861501153	257.238660269108
ENSG00000140285.9	1.00756705711103	0.973982333629924	6.9571082000722	1.00229217043828	3.98143471282039	4.00371455671764
ENSG00000140287.10	2.01513411422206	3.8959293345197	3.97549040004126	0	0	1.00092863917941
ENSG00000140297.12	2.01513411422206	1.94796466725985	0.993872600010314	3.00687651131483	0	7.00650047425586
ENSG00000140299.11	5730.03385379042	5841.94603711229	5769.43044305987	5868.42065791611	6106.52549078827	6354.89593015007
ENSG00000140307.10	1593.97108434965	1493.11491745467	1408.31747421461	1505.44283999829	1536.83379914867	1586.47189309936
ENSG00000140319.10	4445.38585597386	3786.84331315315	3885.04799344032	4441.156607212	4344.74063036525	4284.97550432705
ENSG00000140320.11	2753.68076708444	3034.92895159084	2966.70971103079	2705.18656801291	2761.12497334094	2820.61690520757
ENSG00000140323.5	83.6280657402154	99.3461980302523	95.4117696009901	49.1123163514755	55.7400859794854	51.0473605981499
ENSG00000140326.12	1079.10431816591	1182.41455302673	1171.77579541216	1087.48700492553	1084.94095924356	1073.99642983951
ENSG00000140332.15	3121.44274292997	2973.56806457216	3042.24402863157	2671.10863421801	2847.72117834478	2760.56118685681
ENSG00000140350.15	9063.0656787137	7990.5510650999	8004.64992048307	8942.4507446503	9066.72219977023	9316.64377348194
ENSG00000140365.15	1749.13641114475	1472.66128844845	1423.22556321477	1869.27489786738	1733.91481743328	1714.59075891433
ENSG00000140367.11	2334.53287132625	2449.56556907926	2481.69988222575	2384.45307347266	2559.0671616653	2526.34388528883
ENSG00000140368.12	1173.81562153435	1090.86021366552	1124.06991061166	931.129426337158	930.660364121766	899.834846622289
ENSG00000140374.15	6305.35464340082	5857.52975445037	5746.57137325963	6989.98559663654	7035.19513755363	7301.77442281379
ENSG00000140379.7	29.2194446562198	23.3755760071182	14.9080890001547	17.0389668974507	15.9257388512816	25.0232159794852
ENSG00000140382.14	3142.6016511293	3298.87816400455	3364.25875103491	3188.29139416416	3432.99208112938	3366.12301356035
ENSG00000140386.12	655.92615417928	646.72426953027	693.723074807199	686.570136750219	750.500443366643	747.693693467019
ENSG00000140391.14	4245.88757866587	3856.9700411745	3838.33598123983	4429.12910116674	4081.9659393191	4131.8334225326
ENSG00000140395.8	1228.22424261834	1165.85685335502	1153.88608861197	1384.16548737526	1273.06374942432	1284.19144406718
ENSG00000140396.12	2828.24072931066	3298.87816400455	3269.84085403393	3089.06446929077	3049.77899002042	3110.8862105696
ENSG00000140398.13	550.131613182622	550.300018500907	537.68507660558	579.324874513323	545.456555656393	532.494036043446
ENSG00000140400.15	1910.34714028251	2021.98732461572	1835.68269221905	2244.1321696113	2009.62917129609	2040.89349528681
ENSG00000140403.12	539.0483755544	508.418778154821	515.819879405353	417.955835072761	408.09705806409	396.367741115046
ENSG00000140406.3	1417.64684935522	1350.91349674471	1397.3848756145	1174.68642375366	1124.75530637176	1003.93142509695
ENSG00000140416.19	119.900479796212	144.149385377229	120.258584601248	84.1925423168152	62.7075967269211	107.099364392197
ENSG00000140443.13	683.130464721277	750.940379228672	747.392195207756	802.836028521059	859.989897969204	912.846918931621
ENSG00000140451.12	209.573947879094	200.640360727764	223.621335002321	236.540952223433	236.895365412813	238.221016124699
ENSG00000140455.16	1976.84656605184	2018.0913952812	2007.62265202083	1693.87376804069	1930.99583571789	1796.66690732704
ENSG00000140459.17	19.1437740851095	22.4015936734883	14.9080890001547	17.0389668974507	14.9303801730765	20.0185727835882
ENSG00000140463.13	390.936018159079	412.968509459088	413.451001604291	362.829765698656	369.278069614091	415.385385259455
ENSG00000140464.19	4031.27579550123	3862.81393517628	4297.5051224446	3102.09426750646	3091.58405450503	2888.68005267177
ENSG00000140465.13	17.1286399708875	15.5837173380788	7.95098080008251	3.00687651131483	9.95358678205097	13.0120723093323
ENSG00000140470.13	6.04540234266617	0	1.98774520002063	1.00229217043828	0.995358678205097	0
ENSG00000140471.16	387.913316987746	380.8270924493	429.352963204456	475.086488787743	506.637567206394	473.43924633186
ENSG00000140474.12	1291.70096721634	1160.98694168687	1152.89221601196	1309.99586676283	1208.36543534099	1229.14036891231
ENSG00000140479.16	52.3934869697735	38.959293345197	42.7365218004435	50.1146085219138	47.7772165538447	46.0427174022528
ENSG00000140481.14	1.00756705711103	2.92194700088977	0.993872600010314	3.00687651131483	6.96751074743568	3.00278591753823
ENSG00000140488.15	6.04540234266617	5.84389400177955	11.9264712001238	1.00229217043828	0.995358678205097	3.00278591753823
ENSG00000140497.16	4828.26133767605	4937.11644917009	4546.96714504719	4306.84945637327	4094.90560213577	4143.84456620275
ENSG00000140521.12	3331.01669080906	3295.95621700366	3204.24526243325	3364.69481616129	3300.6093769281	3462.21216292158
ENSG00000140525.17	5995.02398981062	5839.99807244503	5893.66451806116	7558.28525727504	7832.47743879591	8005.42725615691
ENSG00000140526.17	2470.55442403624	2662.86770014421	2792.78200602898	3093.07363797252	3096.56084789606	3269.03293555995
ENSG00000140527.14	13.0983717424434	18.5056643389686	20.8713246002166	11.025213874821	14.9303801730765	16.0148582268705
ENSG00000140534.13	1697.75049123208	1826.21687555611	1962.89838502037	2462.63186276684	2580.96505258582	2616.42746281498
ENSG00000140543.14	330.481994732417	410.046562458198	411.46325640427	506.157546071329	438.953177088448	443.411387156478
ENSG00000140545.14	19.1437740851095	30.1934523425277	35.7794136003713	16.0366747270124	11.9443041384612	23.0213587011264
ENSG00000140548.9	1047.86973939547	1185.33650002762	1081.33338881122	974.227989666004	991.377243492277	912.846918931621
ENSG00000140553.16	3522.45443166016	3290.11232300189	3214.18398843335	3288.52061120798	3060.72793548067	3077.85556547668
ENSG00000140564.10	2149.14053281782	2194.38219766822	1999.67167122075	1461.34198449901	1483.08443052559	1415.31309579968
ENSG00000140575.12	15630.3877569634	16854.7642834658	17867.8416029854	17063.0219095412	17096.2806568507	17555.2874025677
ENSG00000140577.15	1077.08918405169	1138.58534801338	1110.15569421152	1289.95002335406	1251.16585850381	1299.20537365487
ENSG00000140598.13	1034.77136765303	1054.82286732121	1029.65201361069	1088.48929709597	1072.00129642689	1163.07907872647
ENSG00000140612.13	4621.71009096829	4375.12864266562	4349.18649764513	5012.46314436182	4959.872293496	4956.59862121643
ENSG00000140632.16	6249.93845525971	6202.31950055536	6155.05301186387	6553.98850249589	6286.68541154339	6541.06865703744
ENSG00000140650.11	1277.59502841678	1292.47455672691	1179.72677621224	1556.55974069064	1474.12620242175	1550.4384620889
ENSG00000140675.12	1547.62299972254	1443.44181843955	1530.56380401588	1625.71790045088	1576.64814627687	1566.45332031578
ENSG00000140678.16	600.509966038173	579.519488509805	658.937533806838	481.100241810372	483.744317607677	401.372384310943
ENSG00000140682.18	224.687453735759	243.495583407481	220.63971720229	105.240677896019	115.461606671791	146.135581320194
ENSG00000140688.16	2859.4753080811	2789.4854035161	2819.61656622926	3014.89484867833	2982.09459990247	2926.71534096059
ENSG00000140691.16	1053.91514173814	1014.88959164238	1030.6458862107	975.230281836442	979.432939353815	989.918424148436
ENSG00000140694.16	2954.18661144954	2749.55212783728	2882.23054002991	3278.4976895036	3310.56296371015	3079.85742275504
ENSG00000140718.19	1839.81744628474	1889.52572724205	1782.01357181849	2266.18259736094	2178.84014659096	2381.20923260781
ENSG00000140740.10	6925.0083835241	6489.64428897619	6507.87778486753	6738.41026185653	6713.69428449338	6782.29245907968
ENSG00000140743.7	563.229984925065	515.23665449023	567.501254605889	739.691621783448	678.834618535876	729.676977961789
ENSG00000140749.8	22.1664752564426	14.6097350044489	17.8897068001856	15.0343825565741	7.96286942564078	14.0130009485117
ENSG00000140750.16	3887.19370633435	3792.68720715493	3814.48303883958	4152.49646212578	4302.93556588063	4235.93000100726
ENSG00000140795.12	20.1513411422206	17.5316820053386	17.8897068001856	8.01833736350621	10.9489454602561	3.00278591753823
ENSG00000140807.6	79.5977975117712	99.3461980302523	85.473043600887	97.2223405325128	59.7215206923058	75.0696479384557
ENSG00000140829.11	3506.33335874638	3219.0116126469	3231.07982263353	3422.82776204671	3138.36591238067	3316.07658160138
ENSG00000140830.8	538.040808497289	495.757007817632	527.746350605477	603.379886603842	585.270902784597	690.640761033792
ENSG00000140832.9	7.0529693997772	2.92194700088977	4.96936300005157	7.01604519306793	3.98143471282039	11.0102150309735
ENSG00000140835.9	3.02270117133309	1.94796466725985	0.993872600010314	0	5.97215206923058	8.00742911343527
ENSG00000140836.14	138.036686824211	139.279473709079	160.013488601661	137.314027350044	138.354856270508	128.118865814964
ENSG00000140839.11	6.04540234266617	1.94796466725985	0.993872600010314	0	5.97215206923058	1.00092863917941
ENSG00000140848.16	3201.04054044174	3008.63142858284	3027.33593963142	2849.51664055602	2924.36379656657	2667.47482341312
ENSG00000140853.15	1283.64043075945	1279.81278638972	1193.64099261239	920.104212462337	853.022387221768	941.873849467824
ENSG00000140854.12	1454.92683046833	1243.77544004541	1222.46329801269	1611.68581006475	1616.46249340508	1445.34095497507
ENSG00000140859.15	594.464563695507	495.757007817632	548.617675205693	779.783308600979	753.486519401258	747.693693467019
ENSG00000140876.11	587.41159429573	516.21063682386	491.966937005105	561.283615445435	598.210565601263	604.560898064363
ENSG00000140905.9	283.126343048199	342.841781437733	223.621335002321	336.770169267261	357.33376547563	341.316665960178
ENSG00000140931.19	2946.12607499265	2645.33601813887	2770.91680882875	2625.00319437784	2655.6169534512	2497.31695475263
ENSG00000140939.14	225.69502079287	219.146025066733	198.774520002063	187.428635871958	176.178486042302	179.166226413114
ENSG00000140941.12	1161.72481684902	1253.51526338171	1291.0405074134	1368.12881264825	1347.7156502897	1332.23601874779
ENSG00000140943.16	4678.13384616651	4579.66493272791	4596.6607750477	5642.90491956749	5573.01323927034	5460.06572672368
ENSG00000140948.11	903.787650228593	969.112421961775	994.866472610324	1363.11735179606	1343.73421557688	1231.14222619067
ENSG00000140950.15	365.746841731303	324.336117098765	364.751244203785	330.756416244631	348.375537371784	348.323166434434
ENSG00000140961.12	31.2345787704419	15.5837173380788	22.8590698002372	28.0641807722717	18.9118148858968	32.0297164537411
ENSG00000140968.10	40854.829031738	40120.2802868838	37611.1208021903	39298.8737107144	37627.5441121873	38511.7303210669
ENSG00000140983.13	3273.58536855373	3113.82152061487	2976.64843703089	3450.89194281898	3320.5165504922	3414.16758824096
ENSG00000140986.7	10.0756705711103	5.84389400177955	4.96936300005157	16.0366747270124	7.96286942564078	9.00835775261468
ENSG00000140987.19	881.62117497215	943.788881287397	731.490233607591	842.92771533859	803.254453311513	945.877564024541
ENSG00000140988.15	35980.2196094348	30519.7364242937	30468.1584259162	32018.2233846507	31218.4295832247	30771.5491542926
ENSG00000140990.14	1783.39369108652	1588.56518615041	1340.73413741391	1799.11444593671	1773.72916456148	1638.52018233669
ENSG00000140992.18	2296.24532315603	2345.34945938086	2533.38125742629	2420.53559160844	2453.55914177556	2463.28538102053
ENSG00000140993.10	197.483143193762	183.108678722426	152.062507801578	179.410298508451	181.155279433328	171.158797299679
ENSG00000140995.16	534.010540268845	409.072580124568	486.003701405043	458.047521890292	476.776806860241	463.429959940066
ENSG00000141002.18	3685.68029491214	3541.39976507841	3442.77468643573	3551.12115986281	3466.83427618835	3497.24466529286
ENSG00000141012.12	408.064658129967	434.396120798946	400.530657804156	382.875609107421	386.199167143578	426.395600290428
ENSG00000141013.15	432.246267500631	463.615590807844	407.487766004229	459.04981406073	479.762882894857	438.406743960581
